"","age","age_old","age_young","co2","type","co2_low","co2_high","co2_range","distribution","proxy_type","reference","xi_co2","omega_co2","alpha_co2"
"189",205.4,209.5,201.3,1030,"mean",515,2060,1,"skew_normal","paleosols","Cleveland et al., 2008",1982.51844278979,1046.91899272975,-1.48947322328285
"190",205.4,209.5,201.3,513,"mean",257,1026,1,"skew_normal","paleosols","Cleveland et al., 2008",987.766321206605,521.31129504312,-1.49194900467634
"191",205.4,209.5,201.3,623,"mean",311,1245,1,"skew_normal","paleosols","Cleveland et al., 2008",1197.49559766619,632.447183293025,-1.4853997687297
"192",205.4,209.5,201.3,1557,"mean",778,3113,1,"skew_normal","paleosols","Cleveland et al., 2008",2995.2360971385,1581.78949015295,-1.48784334157424
"193",205.4,209.5,201.3,1202,"mean",601,2404,1,"skew_normal","paleosols","Cleveland et al., 2008",2313.57977498381,1221.74430025355,-1.48947322328285
"194",205.4,209.5,201.3,1967,"mean",983,3933,1,"skew_normal","paleosols","Cleveland et al., 2008",3784.39398973866,1998.52426675588,-1.48818307526094
"195",205.4,209.5,201.3,1783,"mean",891,3565,1,"skew_normal","paleosols","Cleveland et al., 2008",3430.23532949269,1811.50183224412,-1.48804993501906
"196",205.4,209.5,201.3,880,"mean",440,1759,1,"skew_normal","paleosols","Cleveland et al., 2008",1692.52036061804,893.553800731268,-1.4880305153577
"197",205.4,209.5,201.3,843,"mean",422,1686,1,"skew_normal","paleosols","Cleveland et al., 2008",1622.94222649947,856.731988594749,-1.49097926865241
"198",205.4,209.5,201.3,1619,"mean",809,3237,1,"skew_normal","paleosols","Cleveland et al., 2008",3114.57217084556,1644.80792082413,-1.48790575882534
"199",205.4,209.5,201.3,1214,"mean",607,2427,1,"skew_normal","paleosols","Cleveland et al., 2008",2335.39531161085,1233.04017236608,-1.48842760405594
"200",205.4,209.5,201.3,614,"mean",307,1227,1,"skew_normal","paleosols","Cleveland et al., 2008",1180.53010017273,623.184400394007,-1.4874049820628
"201",205.4,209.5,201.3,1267,"mean",634,2534,1,"skew_normal","paleosols","Cleveland et al., 2008",2439.04695453974,1287.69672378591,-1.49047507572098
"202",205.4,209.5,201.3,773,"mean",387,1546,1,"skew_normal","paleosols","Cleveland et al., 2008",1488.20795022769,785.582147746139,-1.49111573779424
"203",205.4,209.5,201.3,341,"mean",171,682,1,"skew_normal","paleosols","Cleveland et al., 2008",656.704868593391,346.485929045021,-1.49319960142468
"204",205.4,209.5,201.3,961,"mean",481,1922,1,"skew_normal","paleosols","Cleveland et al., 2008",1850.06571644511,976.670289632264,-1.4907942480322
"205",205.4,209.5,201.3,1171,"mean",586,2342,1,"skew_normal","paleosols","Cleveland et al., 2008",2254.26852863552,1190.11980410834,-1.49055724347495
"206",12.8,NA,NA,273,"mean",193,354,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",291.842535005747,83.0057621476152,-0.288243279768379
"207",13.1,NA,NA,370,"mean",187,553,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",370.526569128511,184.020612813712,-0.00358633531710224
"208",13.8,NA,NA,190,"mean",143,237,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",189.780390569114,47.2624414748864,0.00582371890507324
"209",14.4,NA,NA,132,"mean",86,178,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",131.855758283657,46.2565829632698,0.00390822766789159
"210",14.7,NA,NA,74,"mean",50,97,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",65.3941367426216,24.9897194342512,0.445006999626144
"211",15.1,NA,NA,182,"mean",131,233,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",181.865477519336,51.2843995396819,0.00328754250974755
"212",15.6,NA,NA,473,"mean",425,521,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",473.112347438034,48.2676348792377,-0.00291721508086699
"213",16,NA,NA,333,"mean",281,385,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",333.136727019349,52.2899748811166,-0.00327715990204717
"214",16.1,NA,NA,289,"mean",231,346,1,"skew_normal","paleosols","Retallack, 2009b (updated by Breecker & Retallack, 2014)",273.830971569887,59.6577249012206,0.323956339971298
"215",95.3,100.5,90,1307,"mean",654,2614,1,"skew_normal","paleosols","Leier et al., 2009",2516.03796498923,1328.35377348465,-1.49044440299357
"216",113.4,126.3,100.5,591,"mean",296,1182,1,"skew_normal","paleosols","Leier et al., 2009",1137.89881733134,600.592554456373,-1.49162197805721
"217",200.4,NA,NA,1664,"mean",832,3328,1,"skew_normal","paleosols","Schaller et al., 2011",3202.82591145845,1691.33320767214,-1.48947322328285
"218",200.5,NA,NA,2087,"mean",1044,4175,1,"skew_normal","paleosols","Schaller et al., 2011",4018.64413424986,2122.06733939414,-1.49068917428734
"219",200.9,NA,NA,3515,"mean",1758,7031,1,"skew_normal","paleosols","Schaller et al., 2011",6767.2231969607,3573.52400862397,-1.49019518502526
"220",200.9,NA,NA,3294,"mean",1647,6588,1,"skew_normal","paleosols","Schaller et al., 2011",6340.20946655297,3348.10792432214,-1.48947322328285
"221",200.9,NA,NA,1299,"mean",650,2599,1,"skew_normal","paleosols","Schaller et al., 2011",2501.92114439569,1321.12341955705,-1.4914267887148
"222",201,NA,NA,1571,"mean",785,3141,1,"skew_normal","paleosols","Schaller et al., 2011",3022.1829525753,1596.01945840953,-1.48785786642794
"223",201.1,NA,NA,2472,"mean",1236,4944,1,"skew_normal","paleosols","Schaller et al., 2011",4758.04426269549,2512.6055825514,-1.48947322328285
"224",201.1,NA,NA,1761,"mean",881,3523,1,"skew_normal","paleosols","Schaller et al., 2011",3391.16737977063,1790.71237497466,-1.49091427222135
"225",201.2,NA,NA,2307,"mean",1153,4613,1,"skew_normal","paleosols","Schaller et al., 2011",4438.81759022319,2344.1091948394,-1.48837321522374
"226",201.2,NA,NA,2009,"mean",1005,4019,1,"skew_normal","paleosols","Schaller et al., 2011",3868.51166053422,2042.78609086104,-1.49073638366353
"227",201.2,NA,NA,2438,"mean",1219,4876,1,"skew_normal","paleosols","Schaller et al., 2011",4692.60190633156,2478.04709152926,-1.48947322328285
"228",201.2,NA,NA,2677,"mean",1338,5353,1,"skew_normal","paleosols","Schaller et al., 2011",5150.98443893224,2720.18690553696,-1.48852525295724
"229",201.2,NA,NA,2700,"mean",1350,5400,1,"skew_normal","paleosols","Schaller et al., 2011",5196.89300537129,2744.35075764109,-1.48947322328285
"230",201.2,NA,NA,2713,"mean",1357,5427,1,"skew_normal","paleosols","Schaller et al., 2011",5223.55345561111,2758.35017097785,-1.49040860588635
"231",201.2,NA,NA,2823,"mean",1411,5645,1,"skew_normal","paleosols","Schaller et al., 2011",5432.00162575648,2868.58513629527,-1.48857428034593
"232",201.3,NA,NA,2302,"mean",1151,4604,1,"skew_normal","paleosols","Schaller et al., 2011",4430.83248087582,2339.81312744067,-1.48947322328285
"233",201.3,NA,NA,2385,"mean",1192,4769,1,"skew_normal","paleosols","Schaller et al., 2011",4588.95006179294,2423.39044232821,-1.48840919053228
"234",201.4,NA,NA,2389,"mean",1195,4779,1,"skew_normal","paleosols","Schaller et al., 2011",4599.92627046213,2429.02806817145,-1.49053546335091
"235",201.5,NA,NA,2819,"mean",1409,5637,1,"skew_normal","paleosols","Schaller et al., 2011",5424.30252476071,2864.51943134934,-1.48857300479124
"236",201.5,NA,NA,2956,"mean",1478,5912,1,"skew_normal","paleosols","Schaller et al., 2011",5689.63545328798,3004.55586651373,-1.48947322328285
"237",201.5,NA,NA,710,"mean",355,1420,1,"skew_normal","paleosols","Schaller et al., 2011",1366.59038289393,721.662606638954,-1.48947322328285
"238",201.7,NA,NA,1191,"mean",596,2383,1,"skew_normal","paleosols","Schaller et al., 2011",2294.04539001365,1211.34937266694,-1.49160393661786
"239",201.8,NA,NA,1495,"mean",747,2989,1,"skew_normal","paleosols","Schaller et al., 2011",2875.9000224264,1518.77105899477,-1.48777574718974
"240",201.9,NA,NA,1502,"mean",751,3004,1,"skew_normal","paleosols","Schaller et al., 2011",2891.01233113618,1526.67216221368,-1.48947322328285
"241",202.1,NA,NA,1509,"mean",754,3017,1,"skew_normal","paleosols","Schaller et al., 2011",2902.84687810081,1533.00102736648,-1.48779149595342
"242",202.2,NA,NA,1065,"mean",532,2129,1,"skew_normal","paleosols","Schaller et al., 2011",2048.24655896726,1081.70772574223,-1.48709037211429
"243",202.5,NA,NA,1613,"mean",806,3225,1,"skew_normal","paleosols","Schaller et al., 2011",3103.02351859204,1638.70936303697,-1.48789992815746
"244",203,NA,NA,1487,"mean",744,2975,1,"skew_normal","paleosols","Schaller et al., 2011",2863.77892723616,1512.21156951323,-1.49117980311359
"245",203.1,NA,NA,1298,"mean",649,2596,1,"skew_normal","paleosols","Schaller et al., 2011",2498.35819295257,1319.32121608079,-1.48947322328285
"246",203.6,NA,NA,1021,"mean",511,2043,1,"skew_normal","paleosols","Schaller et al., 2011",1966.83353979495,1038.55688435248,-1.49195870401454
"247",203.7,NA,NA,1855,"mean",927,3709,1,"skew_normal","paleosols","Schaller et al., 2011",3568.8191536775,1884.68452430536,-1.48810517895975
"248",203.9,NA,NA,983,"mean",492,1967,1,"skew_normal","paleosols","Schaller et al., 2011",1893.69206416404,999.932679513881,-1.49205478465426
"249",211.9,NA,NA,1183,"mean",592,2367,1,"skew_normal","paleosols","Schaller et al., 2012",2278.64718573757,1203.21796166587,-1.49161834536862
"250",211.9,NA,NA,1135,"mean",568,2271,1,"skew_normal","paleosols","Schaller et al., 2012",2186.25795925982,1154.42949526063,-1.49170906333432
"251",211.9,NA,NA,1479,"mean",739,2957,1,"skew_normal","paleosols","Schaller et al., 2012",2845.10361587047,1502.50823796418,-1.48775738351616
"252",211.9,NA,NA,1376,"mean",688,2752,1,"skew_normal","paleosols","Schaller et al., 2012",2648.49065755218,1398.60246019042,-1.48947322328285
"253",205,NA,NA,1377,"mean",688,2753,1,"skew_normal","paleosols","Schaller et al., 2012",2648.77652212838,1398.8327529503,-1.48763028298318
"254",201.3,NA,NA,3457,"mean",1729,6915,1,"skew_normal","paleosols","Schaller et al., 2012",6655.58623376391,3514.57128750945,-1.49020729773482
"255",201.2,NA,NA,2049,"mean",1025,4099,1,"skew_normal","paleosols","Schaller et al., 2012",3945.50267278271,2083.44314143288,-1.49071172474085
"256",200.8,NA,NA,1499,"mean",750,2999,1,"skew_normal","paleosols","Schaller et al., 2012",2886.87623211853,1524.40868527109,-1.49116614146818
"257",200.8,NA,NA,3649,"mean",1824,7297,1,"skew_normal","paleosols","Schaller et al., 2012",7021.86596977181,3708.1532020001,-1.48877776884835
"258",200.8,NA,NA,1987,"mean",993,3973,1,"skew_normal","paleosols","Schaller et al., 2012",3822.88949599889,2018.8527921066,-1.48819606123814
"259",200.8,NA,NA,2353,"mean",1177,4707,1,"skew_normal","paleosols","Schaller et al., 2012",4530.63436058489,2392.43672321318,-1.49055171513745
"260",200.8,NA,NA,2927,"mean",1464,5855,1,"skew_normal","paleosols","Schaller et al., 2012",5635.45535887846,2975.86538558625,-1.49034021809224
"261",200.8,NA,NA,3012,"mean",1506,6024,1,"skew_normal","paleosols","Schaller et al., 2012",5797.42286376975,3061.47573407962,-1.48947322328285
"262",200.7,NA,NA,2383,"mean",1191,4765,1,"skew_normal","paleosols","Schaller et al., 2012",4585.10051124557,2421.35758983126,-1.48840829750775
"263",200.7,NA,NA,1818,"mean",909,3636,1,"skew_normal","paleosols","Schaller et al., 2012",3499.24129028334,1847.86284347834,-1.48947322328285
"264",200.7,NA,NA,2013,"mean",1006,4025,1,"skew_normal","paleosols","Schaller et al., 2012",3872.93365406235,2045.27987502625,-1.48821255723261
"265",200.7,NA,NA,1874,"mean",937,3748,1,"skew_normal","paleosols","Schaller et al., 2012",3607.02870076511,1904.78271104423,-1.48947322328285
"266",200.7,NA,NA,2303,"mean",1152,4607,1,"skew_normal","paleosols","Schaller et al., 2012",4434.39559670384,2341.6154106922,-1.49057512995343
"267",200.7,NA,NA,1992,"mean",996,3984,1,"skew_normal","paleosols","Schaller et al., 2012",3834.15217285171,2024.72100341521,-1.48947322328285
"268",200.6,NA,NA,2048,"mean",1024,4096,1,"skew_normal","paleosols","Schaller et al., 2012",3941.93958333348,2081.6408709811,-1.48947322328285
"269",200.6,NA,NA,1545,"mean",772,3089,1,"skew_normal","paleosols","Schaller et al., 2012",2972.13879243771,1569.59237448474,-1.4878306821852
"270",200.6,NA,NA,2187,"mean",1093,4373,1,"skew_normal","paleosols","Schaller et al., 2012",4207.84455606732,2222.13804438567,-1.48831285775753
"271",200.6,NA,NA,1469,"mean",735,2939,1,"skew_normal","paleosols","Schaller et al., 2012",2829.13296983195,1493.91589583727,-1.49120071407707
"272",200.6,NA,NA,1697,"mean",848,3393,1,"skew_normal","paleosols","Schaller et al., 2012",3264.70464941313,1724.08917170436,-1.487977805508
"273",200.5,NA,NA,2997,"mean",1499,5995,1,"skew_normal","paleosols","Schaller et al., 2012",5770.18962589309,3047.01522194179,-1.49031996804289
"274",200.5,NA,NA,2750,"mean",1375,5500,1,"skew_normal","paleosols","Schaller et al., 2012",5293.13176473002,2795.17206796778,-1.48947322328285
"275",200.5,NA,NA,3395,"mean",1697,6789,1,"skew_normal","paleosols","Schaller et al., 2012",6532.97306215381,3449.98094065509,-1.48872573759409
"276",200.4,NA,NA,1921,"mean",961,3843,1,"skew_normal","paleosols","Schaller et al., 2012",3699.13143289023,1953.34057926453,-1.4907942480322
"277",200.4,NA,NA,2002,"mean",1001,4004,1,"skew_normal","paleosols","Schaller et al., 2012",3853.39992472345,2034.88526548055,-1.48947322328285
"278",200.4,NA,NA,997,"mean",499,1995,1,"skew_normal","paleosols","Schaller et al., 2012",1920.63892377094,1014.1626497972,-1.49201853442036
"279",200.4,NA,NA,1411,"mean",706,2823,1,"skew_normal","paleosols","Schaller et al., 2012",2717.49599527452,1434.96316920853,-1.49127172306527
"280",200.3,NA,NA,1766,"mean",883,3532,1,"skew_normal","paleosols","Schaller et al., 2012",3399.15298055026,1795.00868073858,-1.48947322328285
"281",200.3,NA,NA,1811,"mean",905,3621,1,"skew_normal","paleosols","Schaller et al., 2012",3484.12903899918,1839.9617680948,-1.48807194074652
"282",200.2,NA,NA,1019,"mean",509,2037,1,"skew_normal","paleosols","Schaller et al., 2012",1959.7068794751,1034.95211012315,-1.48698280320623
"283",200.2,NA,NA,610,"mean",305,1220,1,"skew_normal","paleosols","Schaller et al., 2012",1174.11286417648,620.019985985581,-1.48947322328285
"284",199.8,NA,NA,523,"mean",262,1047,1,"skew_normal","paleosols","Schaller et al., 2012",1008.29504119311,532.376412318369,-1.49432533312769
"285",199,NA,NA,1179,"mean",589,2357,1,"skew_normal","paleosols","Schaller et al., 2012",2267.6709750224,1197.58033495642,-1.48732077783926
"286",127.9,129.4,126.3,393,"mean",234,551,1,"skew_normal","paleosols","Huang et al., 2012",363.719819720551,161.964956711631,0.228449553541755
"287",137.9,139.4,136.4,174,"mean",76,272,1,"skew_normal","paleosols","Huang et al., 2012",174.283109241348,98.5465609172997,-0.0036005985441412
"288",143.5,145,142,232,"mean",92,372,1,"skew_normal","paleosols","Huang et al., 2012",231.631504414009,140.780702731,0.00328058276342593
"289",83,NA,NA,1522,"mean",761,3044,1,"skew_normal","paleosols","Hong & Lee, 2012",2929.50783487967,1547.00068634435,-1.48947322328285
"290",98,NA,NA,1520,"mean",760,3040,1,"skew_normal","paleosols","Hong & Lee, 2012",2925.65828450532,1544.96783393128,-1.48947322328285
"291",100.5,NA,NA,1368,"mean",684,2736,1,"skew_normal","paleosols","Hong & Lee, 2012",2633.09245605479,1390.47105053815,-1.48947322328285
"292",102,NA,NA,1428,"mean",714,2856,1,"skew_normal","paleosols","Hong & Lee, 2012",2748.57896728526,1451.45662293018,-1.48947322328285
"293",103.5,NA,NA,1060,"mean",530,2120,1,"skew_normal","paleosols","Hong & Lee, 2012",2040.26169840503,1077.41177892576,-1.48947322328285
"294",113.5,NA,NA,449,"mean",225,898,1,"skew_normal","paleosols","Hong & Lee, 2012",864.580675187802,456.260001298524,-1.49230228938102
"295",157.8,163.5,152.1,558,"mean",279,1115,1,"skew_normal","paleosols","Gutierrez & Sheldon, 2012",1072.74266953322,566.264523059606,-1.4871972278112
"296",5.5,6.1,4.9,222,"median",112,524,1,"skew_normal","paleosols","Cotton & Sheldon, 2012  (updated by Breecker & Retallack, 2014)",528.076757932627,296.232456124371,-1.89654868315616
"297",50.5,50.5,50.4,684,"mean",574,807,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",746.291704264585,129.874743666218,-0.638997586753162
"298",50.7,50.8,50.7,397,"mean",246,533,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",322.299904437698,159.314877679944,0.622890426586016
"299",50.9,50.9,50.8,178,"mean",109,246,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",161.022722379327,70.8303511746844,0.304815885409085
"300",51.1,51.2,51.1,1285,"mean",1026,1532,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",1188.4671445679,270.126893162338,0.462908715027961
"301",51.2,51.3,51.2,1354,"mean",1258,1450,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",1354.41089117908,96.5358821584095,-0.00533460850527371
"302",51.4,51.4,51.3,971,"mean",834,1108,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",971.595642521805,137.764789314191,-0.00541891385331409
"303",51.5,51.5,51.4,1709,"mean",1436,2000,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",1829.60683326941,304.887927901022,-0.516396021649669
"304",51.5,51.6,51.5,1299,"mean",1067,1491,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",1157.31062343596,245.869454695744,0.790901318647332
"305",51.8,51.8,51.7,903,"mean",738,1067,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",872.999531337679,168.030712014658,0.225573563374486
"306",52,52,51.9,301,"mean",219,383,1,"skew_normal","paleosols","Hyland & Sheldon, 2013",300.801576132361,82.4572249252915,0.00301596797520497
"307",63.6,NA,NA,235,"mean",188,281,1,"skew_normal","paleosols","Huang et al., 2013",221.759170886782,48.4697592778509,0.348948770971394
"308",63.7,NA,NA,212,"mean",148,276,1,"skew_normal","paleosols","Huang et al., 2013",212.207819511558,64.3570075826551,-0.00404718484576952
"309",64.6,NA,NA,200,"mean",144,255,1,"skew_normal","paleosols","Huang et al., 2013",185.171711804724,57.6248380718519,0.327983691315277
"310",64.7,NA,NA,289,"mean",188,390,1,"skew_normal","paleosols","Huang et al., 2013",289.244763878818,101.563168218061,-0.00302045557229035
"311",64.9,NA,NA,175,"mean",127,223,1,"skew_normal","paleosols","Huang et al., 2013",174.859512832062,48.267708584793,0.00364789235781596
"312",65,NA,NA,357,"mean",260,455,1,"skew_normal","paleosols","Huang et al., 2013",378.333384647553,100.237087367606,-0.269814815554794
"313",65.1,NA,NA,278,"mean",200,355,1,"skew_normal","paleosols","Huang et al., 2013",259.614543843011,79.962982985213,0.292053464654984
